NU_INSCRICAO;NU_ANO;TP_FAIXA_ETARIA;TP_SEXO;TP_ESTADO_CIVIL;TP_COR_RACA;TP_NACIONALIDADE;TP_ST_CONCLUSAO;TP_ANO_CONCLUIU;TP_ESCOLA;TP_ENSINO;IN_TREINEIRO;CO_MUNICIPIO_ESC;NO_MUNICIPIO_ESC;CO_UF_ESC;SG_UF_ESC;TP_DEPENDENCIA_ADM_ESC;TP_LOCALIZACAO_ESC;TP_SIT_FUNC_ESC;CO_MUNICIPIO_PROVA;NO_MUNICIPIO_PROVA;CO_UF_PROVA;SG_UF_PROVA;TP_PRESENCA_CN;TP_PRESENCA_CH;TP_PRESENCA_LC;TP_PRESENCA_MT;CO_PROVA_CN;CO_PROVA_CH;CO_PROVA_LC;CO_PROVA_MT;NU_NOTA_CN;NU_NOTA_CH;NU_NOTA_LC;NU_NOTA_MT;TX_RESPOSTAS_CN;TX_RESPOSTAS_CH;TX_RESPOSTAS_LC;TX_RESPOSTAS_MT;TP_LINGUA;TX_GABARITO_CN;TX_GABARITO_CH;TX_GABARITO_LC;TX_GABARITO_MT;TP_STATUS_REDACAO;NU_NOTA_COMP1;NU_NOTA_COMP2;NU_NOTA_COMP3;NU_NOTA_COMP4;NU_NOTA_COMP5;NU_NOTA_REDACAO
200005051032;2020;3;F;1;1;1;2;0;2;1.0;0;2305506.0;Iguatu;23.0;CE;2.0;1.0;1.0;2305506;Iguatu;23;CE;1;1;1;1;600.0;570.0;579.0;589.0;361.6;390.4;404.5;348.4;BACEDEAABCBCCDEADCABDDDAEACADECAEAEEDACAECAEA;AAAEBBAACCDDAECBACBDACCCCBEBAABABDBCDCEBAABDC;99999AEADBADEBCCBDCADDBDCCAECBBCCBCDCBCCEAEDACBABC;ABCDCBABCDEEDBCADBCDBABBECADADEDCBABCDEEACCAB;1;DCDXDCCAEBADCBAAEACCBCEDDCBDDDAEDDCDECCEDBDDD;BDDBECECBACDBDEEBDEDDAECDDCCADECBCCCBBEDABCDE;AACDEEEECADBBCAAADBADEABEBAAADEBADADAEBDACAACBBECE;BAECDBBXCCCBDBACCDBEEEBCCAABCCACEACCEDBCABCDA;1.0;100.0;60.0;80.0;80.0;0.0;320.0
200003479621;2020;2;M;1;1;1;2;0;3;1.0;0;5208707.0;Goiânia;52.0;GO;4.0;1.0;1.0;5208707;Goiânia;52;GO;1;1;1;1;598.0;567.0;577.0;588.0;647.4;622.5;474.1;708.8;CAEEADDCACDBEBEEBDBBDCBDACECCDDBECDDCBDDAEDBC;DAECBECDACDEECECBBBDEBDABCACECBDCDEBBACABCCDB;AADCC99999ABDAEBAABBCDDCDBAAECDBBDDBADBCAAAEEDACDC;AECDCCDCACCCAAECCABCBBBBABCEABCDCEDEBDDAACBAE;0;CEDBDDDCACCBDAEBADCBDCDXAAECEDDDECDDCBDDAEDCC;DABCBDDDAEDBECECBBEDEBDEECBCCCBACDCCADEBDECDD;AAEDCACEEECEAACBAEBBEDACDBAADADDEBBEBAAADEACAAADBB;AEBCCXCCCACCDABCCABCABCBAECEDBBDBEEEDBBACCDAC;1.0;140.0;200.0;160.0;120.0;140.0;760.0
200003961877;2020;2;M;1;3;1;2;0;2;1.0;0;2313500.0;Trairi;23.0;CE;2.0;1.0;1.0;2313500;Trairi;23;CE;1;1;1;1;597.0;569.0;580.0;587.0;370.1;355.9;470.3;401.5;DCBCADBEBDEEDBAACBACBBDEEBCEEAADCADCEADDCCCAA;DDEAEADBEAAABAACCBADBBACCAAAEABABDBBCCBCABDDA;CDDAE99999CBDACACEBBAADEAAADBADBACADCDABEAAABECACA;EBBDEEAEADCBBADDDABAEABEBBEBECDCCEBBABBDBBDAE;0;DDBACBDDDECDAEDCCCEDBDDCBDDCAAECEDDACCBAEDCDX;DECCADEBDECBBECDDCBACDBDEEDABCDDAEDBECECBCCBD;DCEAAEEEACAACBBEBEBAAADBBAEBCEDBAADADDEADEBDACCAAA;DABCCAEDBBCCCABCACCBDXCCCBEEEDBBACCDACBAEBAEC;3.0;0.0;0.0;0.0;0.0;0.0;0.0
200003877589;2020;2;F;1;3;1;2;0;3;1.0;0;2105302.0;Imperatriz;21.0;MA;4.0;1.0;1.0;2105302;Imperatriz;21;MA;1;1;1;1;600.0;570.0;579.0;589.0;588.4;615.2;603.1;531.8;DCCDCDCBEDBDDEABECEDBCCDBCDBCEAEDACBDCAAAEEDD;DABEEEECEACBBCEEBDEADAACDBBAEDECACACBCBCCBACE;ADCEE99999DBACACADCAECBBCBBDCDEBEDCDBEBDADDACBBECB;BDBCBAADCDABECBCBBCEAEBEACEDBBEBEBBDBBDCDABDA;0;DCDXDCCAEBADCBAAEACCBCEDDCBDDDAEDDCDECCEDBDDD;BDDBECECBACDBDEEBDEDDAECDDCCADECBCCCBBEDABCDE;AACDEEEECADBBCAAADBADEABEBAAADEBADADAEBDACAACBBECE;BAECDBBXCCCBDBACCDBEEEBCCAABCCACEACCEDBCABCDA;1.0;160.0;160.0;160.0;160.0;200.0;840.0
200003590023;2020;3;M;1;3;1;2;0;2;1.0;0;2708105.0;Santana do Mundaú;27.0;AL;2.0;1.0;1.0;2709301;União dos Palmares;27;AL;1;1;1;1;597.0;569.0;580.0;587.0;531.4;477.2;583.4;606.6;ACDBCEDDBDBECDDCBCAEEDDCBDBDCCECEBDABABDBBEAA;DECBAACBCACACECEBBDDBAADBBCEABDBEDBABCDBEECBD;99999EBAACEBCABBBEBBDADBADEEABDBAACEDDEBDEBDABCCCB;CADDCBEACDEBBBEADCEACCACCACCEBDBACBEECAAEBACC;1;DDBACBDDDECDAEDCCCEDBDDCBDDCAAECEDDACCBAEDCDX;DECCADEBDECBBECDDCBACDBDEEDABCDDAEDBECECBCCBD;DCEAAEEEACAACBBEBEBAAADBBAEBCEDBAADADDEADEBDACCAAA;DABCCAEDBBCCCABCACCBDXCCCBEEEDBBACCDACBAEBAEC;1.0;140.0;120.0;120.0;120.0;140.0;640.0
200005277336;2020;2;M;1;1;1;2;0;3;1.0;0;1501402.0;Belém;15.0;PA;4.0;1.0;1.0;1501402;Belém;15;PA;1;1;1;1;599.0;568.0;578.0;590.0;652.9;659.4;645.5;831.0;CDDDBDCCBECCDBCADADEDEDECCEDAEDDDDBDADDDAACEB;EDECADCDEADAABDCDBCBBEDBBBCBACDADABCBADEDEDCE;CDDAA99999DCDAEAAAAABBCBCEADCABACDBBDBAAECAAADEBBE;CABCAACDACDABABEBACCCBCAEEDBAECDBCCCBBCCBDDBB;0;CBDDDDCAAECEDDCEDBDDAEDECAEDCCDDDCBDCDXBAACCB;BDECBCCDEDDAEBDCDDCBBEDABCCBACDBDEECCADEDBECE;CDEAACAEEEBEBADADAAAAACBAEBDEADACDBBDBACECAAADEBBE;CABCAACCACDABEEEBAECXCCCEEDBACCDBCCABBCCBDDBB;1.0;160.0;180.0;160.0;140.0;200.0;840.0
200004420009;2020;2;F;1;1;1;2;0;3;1.0;0;1600303.0;Macapá;16.0;AP;4.0;1.0;1.0;1600303;Macapá;16;AP;1;1;1;1;599.0;568.0;578.0;590.0;575.6;565.4;571.3;515.3;ABDCDAAACACCDEBADDEECEBDDDCCABDDDACDBDBDAACAD;EBDBACCAEEDACABCEDDACAADEDADACDADDCECABEABECE;CDEAD99999AEBBDBDBBAABEBECEDCBABCDBEDCAABEBEADEBBB;BAACCACDDAAACEEEDCACCBEABCCADDDDCDAAAAACBEAEB;0;CBDDDDCAAECEDDCEDBDDAEDECAEDCCDDDCBDCDXBAACCB;BDECBCCDEDDAEBDCDDCBBEDABCCBACDBDEECCADEDBECE;CDEAACAEEEBEBADADAAAAACBAEBDEADACDBBDBACECAAADEBBE;CABCAACCACDABEEEBAECXCCCEEDBACCDBCCABBCCBDDBB;1.0;140.0;120.0;140.0;140.0;140.0;680.0
200005348398;2020;2;M;1;1;1;2;0;3;1.0;0;3550308.0;São Paulo;35.0;SP;4.0;1.0;1.0;3550308;São Paulo;35;SP;1;1;1;1;598.0;567.0;577.0;588.0;568.3;591.0;648.0;665.5;EAEEDCCCAEBCEBEDDCCBDABAABECDDDBBCDCDBDCDEDAD;DACAADEAAADEECDBBBECEADCECACDCEDCDAACBBCBCCDD;99999ACEDEAEAABBAAABEDBCDBAEDADDECBEBBAADEABAACDBC;AECEDCBCBACDBABCDBBCEEADCCCEAABDCAEEDCBDCDEDB;1;CEDBDDDCACCBDAEBADCBDCDXAAECEDDDECDDCBDDAEDCC;DABCBDDDAEDBECECBBEDEBDEECBCCCBACDCCADEBDECDD;AAEDCACEEECEAACBAEBBEDACDBAADADDEBBEBAAADEACAAADBB;AEBCCXCCCACCDABCCABCABCBAECEDBBDBEEEDBBACCDAC;1.0;160.0;200.0;160.0;200.0;200.0;920.0
200004131411;2020;3;M;1;3;1;2;0;2;1.0;0;2910800.0;Feira de Santana;29.0;BA;2.0;1.0;1.0;2910800;Feira de Santana;29;BA;1;1;1;1;597.0;569.0;580.0;587.0;520.7;556.4;507.8;412.9;DDCEABEDBBCDAECDCCBBDDEABACCDBDABACAEBDECDCAA;AEAAADCDBABACEEADABDCDADBCBEBCDEAADBCAECCECAE;99999BEDDEBEAEBDCECAAADBBDCAABEAEEDADABBDEBABBCEAD;CADDABABAEBCBDDEBDAAEACEBCABCBCBCCADBEECEDDBD;1;DDBACBDDDECDAEDCCCEDBDDCBDDCAAECEDDACCBAEDCDX;DECCADEBDECBBECDDCBACDBDEEDABCDDAEDBECECBCCBD;DCEAAEEEACAACBBEBEBAAADBBAEBCEDBAADADDEADEBDACCAAA;DABCCAEDBBCCCABCACCBDXCCCBEEEDBBACCDACBAEBAEC;1.0;120.0;40.0;120.0;120.0;120.0;520.0
200004607697;2020;3;F;1;3;1;2;0;2;1.0;0;1506807.0;Santarém;15.0;PA;2.0;1.0;1.0;1506807;Santarém;15;PA;1;1;1;1;600.0;570.0;579.0;589.0;376.5;389.4;499.5;385.1;DAEACCBCABEACEEDBBAADECCDEBCBBBDAAABCDDAAACDE;BDDADCBDBDDCDEEBDAAACDABABAAEAAAAABDBEAABDEED;99999AAABADBCBCDECBABEBCEABAADCBDAABAEBABAEBBABEAA;ACBECBCBBACBADCCCCAACCBCDCDDBACCABAABDDDEBDDB;1;DCDXDCCAEBADCBAAEACCBCEDDCBDDDAEDDCDECCEDBDDD;BDDBECECBACDBDEEBDEDDAECDDCCADECBCCCBBEDABCDE;AACDEEEECADBBCAAADBADEABEBAAADEBADADAEBDACAACBBECE;BAECDBBXCCCBDBACCDBEEEBCCAABCCACEACCEDBCABCDA;1.0;80.0;120.0;100.0;100.0;40.0;440.0
200003755215;2020;2;F;1;3;1;2;0;3;1.0;0;2927408.0;Salvador;29.0;BA;4.0;1.0;1.0;2927408;Salvador;29;BA;1;1;1;1;598.0;567.0;577.0;588.0;486.1;484.6;423.3;468.2;DACBCBBDCCDCDCDDEDDCDCBBEBECCBCBDCEDCBEDECABD;CCABBEEBADAABEEDDDEAEADCADEACCBDEBDBACCDECCCD;DBDDC99999ADCCDEDDADAEDACAACADDDDAACDCCDDBCCCBABBE;DDCECAEDDDCCBCDDDBBDDCCBBBABDCBDCEBCCBBCBDBBD;0;CEDBDDDCACCBDAEBADCBDCDXAAECEDDDECDDCBDDAEDCC;DABCBDDDAEDBECECBBEDEBDEECBCCCBACDCCADEBDECDD;AAEDCACEEECEAACBAEBBEDACDBAADADDEBBEBAAADEACAAADBB;AEBCCXCCCACCDABCCABCABCBAECEDBBDBEEEDBBACCDAC;1.0;120.0;140.0;120.0;160.0;180.0;720.0
200003092830;2020;3;F;1;3;1;2;0;2;1.0;0;2312403.0;São Gonçalo do Amarante;23.0;CE;2.0;1.0;1.0;2312403;São Gonçalo do Amarante;23;CE;1;1;1;1;598.0;567.0;577.0;588.0;412.6;347.9;443.9;454.6;EABCABCBBDDCBBAEACACDBACDAECEEDADEEEDADDABADE;DDBCCEBBBDBCCBDBDCBDCDCCDCECBBDEBBDDDADBDEAEA;99999AACCBABACBCBEABBCBDBBADBBCDDAEBABCCDEAABEAACE;EDDABAAAEACABADDBACEBDCBDCABCAAECBDBBACBBCCBB;1;CEDBDDDCACCBDAEBADCBDCDXAAECEDDDECDDCBDDAEDCC;DABCBDDDAEDBECECBBEDEBDEECBCCCBACDCCADEBDECDD;AAEDCACEEECEAACBAEBBEDACDBAADADDEBBEBAAADEACAAADBB;AEBCCXCCCACCDABCCABCABCBAECEDBBDBEEEDBBACCDAC;1.0;80.0;140.0;100.0;120.0;20.0;460.0
200002866750;2020;2;F;1;1;1;2;0;3;1.0;0;4314902.0;Porto Alegre;43.0;RS;4.0;1.0;1.0;4314902;Porto Alegre;43;RS;1;1;1;1;597.0;569.0;580.0;587.0;552.9;570.5;591.1;655.4;ECDDCADDCDAADECACCABBDDBEDADAEEDCCDACABAEEACA;BEDCADBABECADEADAAADCBADACEACABDADDAECDCADBBD;DCCAA99999ABCBBDBEDADADEB.EAAECAAAEDDEEDDDADBCCBEA;CAECBBEBDBDCCCBDCBBEDCEECBEDEAABAECECBEDEBACC;0;DDBACBDDDECDAEDCCCEDBDDCBDDCAAECEDDACCBAEDCDX;DECCADEBDECBBECDDCBACDBDEEDABCDDAEDBECECBCCBD;DCEAAEEEACAACBBEBEBAAADBBAEBCEDBAADADDEADEBDACCAAA;DABCCAEDBBCCCABCACCBDXCCCBEEEDBBACCDACBAEBAEC;1.0;160.0;40.0;40.0;180.0;40.0;460.0
200002666874;2020;2;F;1;1;1;2;0;2;1.0;0;4106902.0;Curitiba;41.0;PR;4.0;1.0;1.0;4119509;Piraquara;41;PR;1;1;1;1;597.0;569.0;580.0;587.0;511.5;520.3;534.2;651.8;CCBAECBEBDEEAEDDBDAEBDCBAEACCCDCEDBAEBBDBDECD;BECECCCBDBBACDCEBDEADBABCEDABCBDADDDDA*AADCBD;99999CDDAEDBBBBDDECCEADBCAACCBDCAEEBDAEDDEADCEEBDA;BACCCEEBCDDCCBBABDBBDDACDCBDEABBABDCBEAAEBDCE;1;DDBACBDDDECDAEDCCCEDBDDCBDDCAAECEDDACCBAEDCDX;DECCADEBDECBBECDDCBACDBDEEDABCDDAEDBECECBCCBD;DCEAAEEEACAACBBEBEBAAADBBAEBCEDBAADADDEADEBDACCAAA;DABCCAEDBBCCCABCACCBDXCCCBEEEDBBACCDACBAEBAEC;1.0;100.0;120.0;100.0;80.0;140.0;540.0
200006098799;2020;3;F;1;3;1;2;0;2;1.0;0;2603900.0;Carnaíba;26.0;PE;2.0;1.0;1.0;2603900;Carnaíba;26;PE;1;1;1;1;599.0;568.0;578.0;590.0;436.4;419.6;473.2;435.8;BDBADACACADBDCCAEBBEBDDCCDADCDADAEDCBCACADEBA;CDBBEDDADDACCBBDDDCACECBCADEABEAADAECCBBBAEEE;99999DAEBCACCDAADCDEADACBEBEBBADADADEBADAECCCDADBE;DECEDBDBCEDBCABEBABECAEAAACDCDBDCDAADBCAEBBBC;1;CBDDDDCAAECEDDCEDBDDAEDECAEDCCDDDCBDCDXBAACCB;BDECBCCDEDDAEBDCDDCBBEDABCCBACDBDEECCADEDBECE;CDEAACAEEEBEBADADAAAAACBAEBDEADACDBBDBACECAAADEBBE;CABCAACCACDABEEEBAECXCCCEEDBACCDBCCABBCCBDDBB;1.0;100.0;120.0;120.0;120.0;80.0;540.0
200005365821;2020;4;F;1;3;1;2;0;2;1.0;0;1721000.0;Palmas;17.0;TO;4.0;1.0;1.0;1721000;Palmas;17;TO;1;1;1;1;600.0;570.0;579.0;589.0;516.5;550.8;584.0;552.3;DACDECCECDEBDBACCBCACCBDEBDCBBBEECCBDCDAABDEC;BCBDBDEABDCBECEDBBBEDADEDCCBBDECDECAACACCABDE;99999EECCCDBCCEAADACDEAADBBDADEBBEEADECAACDBCABAAE;BAAECECCAEBBECBEBCBCDECCCDBECADAABDBECDEBACDA;1;DCDXDCCAEBADCBAAEACCBCEDDCBDDDAEDDCDECCEDBDDD;BDDBECECBACDBDEEBDEDDAECDDCCADECBCCCBBEDABCDE;AACDEEEECADBBCAAADBADEABEBAAADEBADADAEBDACAACBBECE;BAECDBBXCCCBDBACCDBEEEBCCAABCCACEACCEDBCABCDA;1.0;140.0;180.0;140.0;140.0;160.0;760.0
200003530750;2020;3;M;1;3;1;2;0;2;1.0;0;2610707.0;Paulista;26.0;PE;2.0;1.0;1.0;2610707;Paulista;26;PE;1;1;1;1;599.0;568.0;578.0;590.0;578.3;529.0;595.4;493.0;CBDDAADEEBCCDBBACEBEBEBDEECCCEDDDEBCCDCDDACBD;BDDCCDAAECAABDBCDCBACBEDBCAEDDBADADCCEADDAECC;AAEAA99999ABBCCEDACACADEAAADAADADDEADADCECDDADEBBE;ABBADBBAABAAAAAEBAAEAAEEBBAAAABBCDEEBECCBEAAC;0;CBDDDDCAAECEDDCEDBDDAEDECAEDCCDDDCBDCDXBAACCB;BDECBCCDEDDAEBDCDDCBBEDABCCBACDBDEECCADEDBECE;CDEAACAEEEBEBADADAAAAACBAEBDEADACDBBDBACECAAADEBBE;CABCAACCACDABEEEBAECXCCCEEDBACCDBCCABBCCBDDBB;1.0;120.0;40.0;120.0;120.0;140.0;540.0
200001231879;2020;2;M;1;1;1;2;0;3;1.0;0;4106902.0;Curitiba;41.0;PR;4.0;1.0;1.0;4106902;Curitiba;41;PR;1;1;1;1;597.0;569.0;580.0;587.0;555.7;702.3;657.1;730.5;DDDDCEDCBECBBEDDCDADBEBABEACCEACCDDBEDDECDACE;DECCADEBDECBBBCDDAEACDBDEBDACBDDADDBEEECACCBD;DCEAA99999ABCEBECECADADBEBEACEDCADDCDDEACDBDACCAAB;DABCBBEDBECDCBDCACEEDDEEABABECBBBCCDACBAEBBCC;0;DDBACBDDDECDAEDCCCEDBDDCBDDCAAECEDDACCBAEDCDX;DECCADEBDECBBECDDCBACDBDEEDABCDDAEDBECECBCCBD;DCEAAEEEACAACBBEBEBAAADBBAEBCEDBAADADDEADEBDACCAAA;DABCCAEDBBCCCABCACCBDXCCCBEEEDBBACCDACBAEBAEC;1.0;140.0;120.0;120.0;160.0;120.0;660.0
200005377175;2020;3;F;1;3;1;2;0;3;1.0;0;5205109.0;Catalão;52.0;GO;4.0;1.0;1.0;5205109;Catalão;52;GO;1;1;1;1;599.0;568.0;578.0;590.0;586.3;675.0;587.9;564.1;ADCDECCABEDADDCAEBADBEDACBCCDCDDCDBDCDADDACCB;ADECACCDEDDAABDCDDCBBADAAAADACDADBDCAADEDAECE;99999BCEEEBCDCDADEDADAEECEBDADDEDDBDDAEACCEEADEBBE;BDDCABBAADBAACBBBDBCABEEBADDDBCDBCDBEDBCBDBAD;1;CBDDDDCAAECEDDCEDBDDAEDECAEDCCDDDCBDCDXBAACCB;BDECBCCDEDDAEBDCDDCBBEDABCCBACDBDEECCADEDBECE;CDEAACAEEEBEBADADAAAAACBAEBDEADACDBBDBACECAAADEBBE;CABCAACCACDABEEEBAECXCCCEEDBACCDBCCABBCCBDDBB;1.0;160.0;200.0;180.0;160.0;200.0;900.0
200002677186;2020;2;F;1;1;1;2;0;3;1.0;0;3538709.0;Piracicaba;35.0;SP;4.0;1.0;1.0;3538709;Piracicaba;35;SP;1;1;1;1;597.0;569.0;580.0;587.0;533.8;520.6;595.2;503.5;DDBAABDADDCDCDCCDCABBECADAABDEDCCCCACBDDCDADA;AEAEAAAADEECCABDDBBDDDCBCBDAAADDCCDCDCBAACCBB;ECDAA99999AAAABDAEBEAADBBEEAAEDEADDEDDCADEBDABBADB;EACDBBEBCBDDCEADDBDAEABEDABEEBECCEEAEEBDCDAAC;0;DDBACBDDDECDAEDCCCEDBDDCBDDCAAECEDDACCBAEDCDX;DECCADEBDECBBECDDCBACDBDEEDABCDDAEDBECECBCCBD;DCEAAEEEACAACBBEBEBAAADBBAEBCEDBAADADDEADEBDACCAAA;DABCCAEDBBCCCABCACCBDXCCCBEEEDBBACCDACBAEBAEC;1.0;140.0;140.0;120.0;140.0;160.0;700.0
200001764353;2020;2;F;1;3;1;2;0;3;1.0;0;3550308.0;São Paulo;35.0;SP;4.0;1.0;1.0;3550308;São Paulo;35;SP;1;1;1;1;597.0;569.0;580.0;587.0;580.3;623.7;598.3;613.5;EDCAEADDBDCEBEDACEABBCDDEEDCACECDDDEEAAECDEDD;DECCACECBEABCBEEDCEDCDADADBCECEDACDAAEECDCCBD;BCEAA99999DDBBBAAEBABADBAAEAABDDADEADDEABEDDACEAAC;BACCBEEBDACDCCEDECEBDABEEAAACBABAADECEBABBDBA;0;DDBACBDDDECDAEDCCCEDBDDCBDDCAAECEDDACCBAEDCDX;DECCADEBDECBBECDDCBACDBDEEDABCDDAEDBECECBCCBD;DCEAAEEEACAACBBEBEBAAADBBAEBCEDBAADADDEADEBDACCAAA;DABCCAEDBBCCCABCACCBDXCCCBEEEDBBACCDACBAEBAEC;1.0;120.0;120.0;120.0;120.0;80.0;560.0
200001858242;2020;3;M;1;1;1;2;0;3;1.0;0;2111300.0;São Luís;21.0;MA;4.0;1.0;1.0;2111300;São Luís;21;MA;1;1;1;1;600.0;570.0;579.0;589.0;576.3;369.7;581.5;681.3;DCCBDBCBCBBDDAACEACCBCEDBBDDAECEDCBBBBCBEEBDC;DABACDBBDDDDBEDDBCEEBDDDBDBAACCDBCDAEAEBDCBCB;AACCD99999DBCCBADDAADCCAEEACADDBEECDBEAADCDEEBBCCD;BDACCCEDDEABDBACBCCEBECCEBDABDABECBDEDBCDBBCA;0;DCDXDCCAEBADCBAAEACCBCEDDCBDDDAEDDCDECCEDBDDD;BDDBECECBACDBDEEBDEDDAECDDCCADECBCCCBBEDABCDE;AACDEEEECADBBCAAADBADEABEBAAADEBADADAEBDACAACBBECE;BAECDBBXCCCBDBACCDBEEEBCCAABCCACEACCEDBCABCDA;1.0;140.0;120.0;120.0;140.0;140.0;660.0
200001449623;2020;2;F;1;3;1;2;0;3;1.0;0;5300108.0;Brasília;53.0;DF;4.0;1.0;1.0;5300108;Brasília;53;DF;1;1;1;1;598.0;567.0;577.0;588.0;538.8;547.9;579.9;623.3;CAEBDEACAEBEEAEDDCBBDACEABECAEBDBCADEDCDDDACB;CDAEBAEAAEDBEEACBBADEAACECADBBADBDDBABAABDCDD;99999CBBEAAADEABACEBCDCCDBADECDAEBAEBAAADEACAEADDA;AEBEDEDBACCECADCBBAEDCABABCCDCEDCBEEBAADCBDAB;1;CEDBDDDCACCBDAEBADCBDCDXAAECEDDDECDDCBDDAEDCC;DABCBDDDAEDBECECBBEDEBDEECBCCCBACDCCADEBDECDD;AAEDCACEEECEAACBAEBBEDACDBAADADDEBBEBAAADEACAAADBB;AEBCCXCCCACCDABCCABCABCBAECEDBBDBEEEDBBACCDAC;1.0;120.0;120.0;120.0;140.0;120.0;620.0
200005925561;2020;3;M;1;2;1;2;0;2;1.0;0;2211001.0;Teresina;22.0;PI;2.0;1.0;1.0;2211001;Teresina;22;PI;1;1;1;1;599.0;568.0;578.0;590.0;458.0;472.9;509.5;418.0;EABDACDAAECCEEDACBDECDCDDEECCDECDAADAABEDCCBD;EBDCAEEBCACACADCDBDAABEBCCADDDBADEAABEEADEBEE;99999CDDEACDADACDBDEAECABEADEADBDDAEDAAAAECCACECBD;DCEBEDDECCEADAEBCACACBEBDCDACEDDBDCCCDCBDEBBD;1;CBDDDDCAAECEDDCEDBDDAEDECAEDCCDDDCBDCDXBAACCB;BDECBCCDEDDAEBDCDDCBBEDABCCBACDBDEECCADEDBECE;CDEAACAEEEBEBADADAAAAACBAEBDEADACDBBDBACECAAADEBBE;CABCAACCACDABEEEBAECXCCCEEDBACCDBCCABBCCBDDBB;1.0;100.0;40.0;40.0;120.0;20.0;320.0
200003315522;2020;2;M;1;1;1;2;0;2;1.0;0;3503208.0;Araraquara;35.0;SP;2.0;1.0;1.0;3501608;Americana;35;SP;1;1;1;1;600.0;570.0;579.0;589.0;594.1;571.5;596.1;709.5;DCDADDCACEEDCEADAAEBBCADDBABAEAECACCECCAECEDD;BDBEEBBCEACDCEBEEEAADAECDDECCEDEBDCCACCABACAE;AACCD99999DBDCB.ADEEDEEAEDAAADDBECADEAADACACCBBDAB;BAECBABECCABDBCCCCCABEDCBAACEAABEACBECDBBBCAA;0;DCDXDCCAEBADCBAAEACCBCEDDCBDDDAEDDCDECCEDBDDD;BDDBECECBACDBDEEBDEDDAECDDCCADECBCCCBBEDABCDE;AACDEEEECADBBCAAADBADEABEBAAADEBADADAEBDACAACBBECE;BAECDBBXCCCBDBACCDBEEEBCCAABCCACEACCEDBCABCDA;1.0;160.0;120.0;120.0;120.0;180.0;700.0
200002142804;2020;2;M;1;1;1;2;0;2;1.0;0;1200401.0;Rio Branco;12.0;AC;1.0;1.0;1.0;1200401;Rio Branco;12;AC;1;1;1;1;598.0;567.0;577.0;588.0;599.8;625.1;561.8;752.9;CAEAAEDCBCDBDCEBADDBDCCAEDADADDCCCDDEDCDBECBD;EDACBBDDABDEECECBCEDEAEDDCDEACCDCDCCCBABDECDD;AAEBC99999AEEBCCCEDBBDDCCBAEDEDDDBCCBCEACCACDDBDBA;ABBCDEBCCABCDAABCABCABCBDCCCCDBDAEEEDBBACCDBC;0;CEDBDDDCACCBDAEBADCBDCDXAAECEDDDECDDCBDDAEDCC;DABCBDDDAEDBECECBBEDEBDEECBCCCBACDCCADEBDECDD;AAEDCACEEECEAACBAEBBEDACDBAADADDEBBEBAAADEACAAADBB;AEBCCXCCCACCDABCCABCABCBAECEDBBDBEEEDBBACCDAC;1.0;140.0;200.0;160.0;180.0;180.0;860.0
200005790441;2020;2;M;1;1;1;2;0;2;1.0;0;3143302.0;Montes Claros;31.0;MG;2.0;1.0;1.0;3143302;Montes Claros;31;MG;1;1;1;1;598.0;567.0;577.0;588.0;581.2;619.9;584.9;679.2;DABDACAAAECBEBEDDDABDCAACBECEDBEAADDBCDBDECAC;DAACABDDACBAAEBBBBEDEADEECBCCCDDCDBEAADDBBCAC;CADAC99999AEAECEAAABEDACDAAEDCDBEECEBBADDEACCDADEB;AEADDEDCAECDBAACDEBCDDCBABCEEABCEABEDEBAACDDB;0;CEDBDDDCACCBDAEBADCBDCDXAAECEDDDECDDCBDDAEDCC;DABCBDDDAEDBECECBBEDEBDEECBCCCBACDCCADEBDECDD;AAEDCACEEECEAACBAEBBEDACDBAADADDEBBEBAAADEACAAADBB;AEBCCXCCCACCDABCCABCABCBAECEDBBDBEEEDBBACCDAC;1.0;140.0;160.0;160.0;180.0;180.0;820.0
200003859416;2020;3;F;1;3;1;2;0;2;1.0;0;1101708.0;Urupá;11.0;RO;2.0;1.0;1.0;1100346;Alvorada D'Oeste;11;RO;1;1;1;1;599.0;568.0;578.0;590.0;452.4;476.8;510.1;416.3;ACABBCBACADABEBAEBDABACDAADECDDDDBEDCEACEBEBA;ADDDDDBBDEDABCDEDBACEBACCCADDDBADDABDADDDAECB;99999BBABEBDBDACDBAADBBDCECAAD*CCDEDCCDCCCACDDEBBE;BEECDA*BCCDACEAACBCEABECCEBCDDDCDDBEBDCDADBDC;1;CBDDDDCAAECEDDCEDBDDAEDECAEDCCDDDCBDCDXBAACCB;BDECBCCDEDDAEBDCDDCBBEDABCCBACDBDEECCADEDBECE;CDEAACAEEEBEBADADAAAAACBAEBDEADACDBBDBACECAAADEBBE;CABCAACCACDABEEEBAECXCCCEEDBACCDBCCABBCCBDDBB;1.0;100.0;120.0;80.0;120.0;120.0;540.0
