NU_INSCRICAO;NU_ANO;TP_FAIXA_ETARIA;TP_SEXO;TP_ESTADO_CIVIL;TP_COR_RACA;TP_NACIONALIDADE;TP_ST_CONCLUSAO;TP_ANO_CONCLUIU;TP_ESCOLA;TP_ENSINO;IN_TREINEIRO;CO_MUNICIPIO_ESC;NO_MUNICIPIO_ESC;CO_UF_ESC;SG_UF_ESC;TP_DEPENDENCIA_ADM_ESC;TP_LOCALIZACAO_ESC;TP_SIT_FUNC_ESC;CO_MUNICIPIO_PROVA;NO_MUNICIPIO_PROVA;CO_UF_PROVA;SG_UF_PROVA;TP_PRESENCA_CN;TP_PRESENCA_CH;TP_PRESENCA_LC;TP_PRESENCA_MT;CO_PROVA_CN;CO_PROVA_CH;CO_PROVA_LC;CO_PROVA_MT;NU_NOTA_CN;NU_NOTA_CH;NU_NOTA_LC;NU_NOTA_MT;TX_RESPOSTAS_CN;TX_RESPOSTAS_CH;TX_RESPOSTAS_LC;TX_RESPOSTAS_MT;TP_LINGUA;TX_GABARITO_CN;TX_GABARITO_CH;TX_GABARITO_LC;TX_GABARITO_MT;TP_STATUS_REDACAO;NU_NOTA_COMP1;NU_NOTA_COMP2;NU_NOTA_COMP3;NU_NOTA_COMP4;NU_NOTA_COMP5;NU_NOTA_REDACAO;Q001;Q002;Q003;Q004;Q005;Q006;Q007;Q008;Q009;Q010;Q011;Q012;Q013;Q014;Q015;Q016;Q017;Q018;Q019;Q020;Q021;Q022;Q023;Q024;Q025
200001752536;2020;3;F;1;1;1;2;0;2;1.0;0;;;;;;;;4304408;Canela;43;RS;1;1;1;1;600.0;570.0;579.0;589.0;459.9;502.3;575.2;600.0;DACADADBBBDDDBCCABEACBCBDCDDCCADEACDDAEACBAED;BDBDADEAEDDDBCECBEDDEACBEABBCBEAAACCCBDACDEAE;AAADC99999DBDCDDBDAAECAAEBAEADEABCBDCEEECDAAABBBAE;BEBEADCABEAADAAACDAAAECCBCEBCECDCCCEEDCCCDBBA;0;DCDXDCCAEBADCBAAEACCBCEDDCBDDDAEDDCDECCEDBDDD;BDDBECECBACDBDEEBDEDDAECDDCCADECBCCCBBEDABCDE;AACDEEEECADBBCAAADBADEABEBAAADEBADADAEBDACAACBBECE;BAECDBBXCCCBDBACCDBEEEBCCAABCCACEACCEDBCABCDA;1.0;120.0;200.0;120.0;120.0;80.0;640.0;E;G;C;D;3.0;E;A;C;D;B;A;B;B;B;A;B;A;B;C;A;B;D;A;C;B
200002440597;2020;11;M;1;1;1;1;6;1;;0;;;;;;;;5208707;Goiânia;52;GO;1;1;1;1;600.0;570.0;579.0;589.0;591.9;571.3;578.1;687.7;AABEDDBCEDEDCBCABBCCBCCDDEBDDEACDDCCEDDEDAADD;BDDEAEBCBDDDDCAEABEADAECEBEEAEDCECACCCEDDBADA;AACDD99999DBBCAECDCEDCBBDBBAADEDCEADAEADAEDCDEBCAC;BACCBBBDBCEEDBBDAECAEEECCEADCEBBEACBEDBCDDBBA;0;DCDXDCCAEBADCBAAEACCBCEDDCBDDDAEDDCDECCEDBDDD;BDDBECECBACDBDEEBDEDDAECDDCCADECBCCCBBEDABCDE;AACDEEEECADBBCAAADBADEABEBAAADEBADADAEBDACAACBBECE;BAECDBBXCCCBDBACCDBEEEBCCAABCCACEACCEDBCABCDA;1.0;100.0;120.0;120.0;80.0;100.0;520.0;C;E;C;B;3.0;D;A;C;C;A;B;B;A;B;A;B;A;A;B;A;B;C;A;B;B
200005150259;2020;9;F;1;1;1;1;7;1;;0;;;;;;;;2408003;Mossoró;24;RN;1;1;1;1;597.0;569.0;580.0;587.0;496.8;566.0;568.2;557.4;DDACBEBCBEEEACCCEEABCCDDEDABACDCEBABCDEECDADB;AEAADDCBCECABEEACBEDCDBCEAACDEDEADDBECDCABCBD;99999EAEADEBCBBDACBADADBCBEEAADDAECCCAADDEEDAACABA;BADCEDEBCEABABBDDDECCBADDCBEEAACDDCDBCEAAEBDC;1;DDBACBDDDECDAEDCCCEDBDDCBDDCAAECEDDACCBAEDCDX;DECCADEBDECBBECDDCBACDBDEEDABCDDAEDBECECBCCBD;DCEAAEEEACAACBBEBEBAAADBBAEBCEDBAADADDEADEBDACCAAA;DABCCAEDBBCCCABCACCBDXCCCBEEEDBBACCDACBAEBAEC;1.0;140.0;140.0;140.0;140.0;80.0;640.0;E;E;C;B;5.0;F;A;C;C;B;B;B;B;A;A;A;A;A;C;A;A;E;A;B;B
200004142390;2020;6;F;1;1;1;1;4;1;;0;;;;;;;;3103504;Araguari;31;MG;0;0;0;0;;;;;;;;;;;;;0;;;;;;;;;;;;E;C;D;B;5.0;F;A;D;E;B;C;C;A;B;A;B;A;A;D;A;B;E;A;A;B
200005471163;2020;2;F;1;1;1;2;0;2;1.0;0;3509502.0;Campinas;35.0;SP;2.0;1.0;1.0;3509502;Campinas;35;SP;0;0;0;0;;;;;;;;;;;;;0;;;;;;;;;;;;E;D;B;B;4.0;B;A;B;D;B;B;B;A;B;A;B;A;A;B;A;A;C;A;B;B
200002014173;2020;1;F;1;1;1;3;0;1;;1;;;;;;;;2105302;Imperatriz;21;MA;0;1;1;0;;569.0;580.0;;;398.5;402.9;;;CCBABCCCAEBCCCCBDCCABCCCDCBBCCCDCCCAADCCCBECC;99999CBBBCDCCCCCDCCCCCDBCCCCCBCCADCBCCCBAECCDCCBCC;;1;;DECCADEBDECBBECDDCBACDBDEEDABCDDAEDBECECBCCBD;DCEAAEEEACAACBBEBEBAAADBBAEBCEDBAADADDEADEBDACCAAA;;4.0;0.0;0.0;0.0;0.0;0.0;0.0;F;E;E;F;5.0;L;A;D;D;C;A;B;B;B;A;B;A;B;B;A;B;E;A;B;B
200005495780;2020;9;M;1;1;1;1;6;1;;0;;;;;;;;3550308;São Paulo;35;SP;0;0;0;0;;;;;;;;;;;;;0;;;;;;;;;;;;F;B;D;B;4.0;E;A;B;D;B;A;B;B;C;A;B;A;B;A;A;A;E;B;C;B
200001781364;2020;8;M;1;1;1;1;4;1;;0;;;;;;;;3550308;São Paulo;35;SP;0;0;0;0;;;;;;;;;;;;;0;;;;;;;;;;;;E;E;B;B;3.0;E;A;B;C;A;A;B;A;B;A;B;A;B;B;A;A;C;B;B;B
200002183032;2020;9;F;1;1;1;1;6;1;;0;;;;;;;;3301702;Duque de Caxias;33;RJ;0;0;0;0;;;;;;;;;;;;;0;;;;;;;;;;;;E;E;B;B;4.0;C;A;B;C;A;A;B;B;B;A;B;A;A;B;A;A;B;A;A;B
200006511964;2020;2;F;1;1;1;2;0;2;1.0;0;;;;;;;;3205200;Vila Velha;32;ES;1;1;1;1;599.0;568.0;578.0;590.0;539.1;487.5;582.1;494.9;CADAEBBCBECCAECAEDEBDEBDDCBCBDDDDBEDABABCEECB;BDCCABACECABDBEDDDABDEBCABDAAADABDBBDEBDDABCE;CAEAD99999AEBCECEADADBEAAAADABDCCDBCDAACECAEBDEBBC;BCDBABDCCBEAAAEEBBBCACEDABCCBADCDDBACEBDCEACB;0;CBDDDDCAAECEDDCEDBDDAEDECAEDCCDDDCBDCDXBAACCB;BDECBCCDEDDAEBDCDDCBBEDABCCBACDBDEECCADEDBECE;CDEAACAEEEBEBADADAAAAACBAEBDEADACDBBDBACECAAADEBBE;CABCAACCACDABEEEBAECXCCCEEDBACCDBCCABBCCBDDBB;1.0;160.0;200.0;160.0;160.0;200.0;880.0;E;F;C;B;4.0;F;A;B;C;B;B;B;A;B;A;B;A;A;B;A;A;C;B;B;B
200001218873;2020;2;F;1;1;1;2;0;3;1.0;0;2927408.0;Salvador;29.0;BA;4.0;1.0;1.0;2927408;Salvador;29;BA;1;1;1;1;600.0;570.0;579.0;589.0;639.6;624.0;723.9;744.6;DCCCEEEDEBADDDBAEABDACCDDCBCDCBEDDCCCCDADCDDD;BDBECCECEDCDBDECBDEDDAAADDABADCCAEBCAAEAAACAE;AACDE99999DBDCAEADAADDEBEBAAADEBADADAEBDACAEEBBECE;BAECCBBEBEBBDBADCDBEBEECCEAADCDBBABCEDACBCCCA;0;DCDXDCCAEBADCBAAEACCBCEDDCBDDDAEDDCDECCEDBDDD;BDDBECECBACDBDEEBDEDDAECDDCCADECBCCCBBEDABCDE;AACDEEEECADBBCAAADBADEABEBAAADEBADADAEBDACAACBBECE;BAECDBBXCCCBDBACCDBEEEBCCAABCCACEACCEDBCABCDA;1.0;160.0;200.0;160.0;180.0;200.0;900.0;G;G;E;E;5.0;Q;D;E;E;D;A;B;C;B;B;B;A;B;E;A;B;E;B;C;B
200005197009;2020;11;F;1;1;1;1;4;1;;0;;;;;;;;3527207;Lorena;35;SP;0;0;0;0;;;;;;;;;;;;;0;;;;;;;;;;;;E;E;C;B;2.0;D;A;B;C;B;B;B;A;A;A;A;A;A;B;A;A;C;A;A;B
200002326993;2020;11;F;1;1;1;1;9;1;;0;;;;;;;;3550308;São Paulo;35;SP;0;0;0;0;;;;;;;;;;;;;1;;;;;;;;;;;;F;G;E;D;4.0;B;A;B;D;B;A;B;A;B;A;B;A;A;B;A;A;E;A;C;B
200006826375;2020;11;M;1;1;1;1;10;1;;0;;;;;;;;1302603;Manaus;13;AM;0;0;0;0;;;;;;;;;;;;;1;;;;;;;;;;;;E;E;B;B;6.0;H;A;D;E;B;C;B;A;A;A;B;A;A;B;A;B;E;A;B;B
200005448459;2020;3;M;1;1;1;2;0;3;1.0;0;2304400.0;Fortaleza;23.0;CE;4.0;1.0;1.0;2304400;Fortaleza;23;CE;0;0;0;0;;;;;;;;;;;;;0;;;;;;;;;;;;B;E;E;E;3.0;P;A;C;C;C;A;B;B;A;A;B;A;A;D;B;B;B;B;C;B
200001998364;2020;13;F;1;1;1;1;14;1;;0;;;;;;;;3530706;Mogi Guaçu;35;SP;0;0;0;0;;;;;;;;;;;;;1;;;;;;;;;;;;B;B;B;B;2.0;C;A;B;C;B;A;B;A;A;A;B;A;A;B;A;B;B;B;B;B
200003842315;2020;11;F;2;1;1;2;0;2;;0;2307304.0;Juazeiro do Norte;23.0;CE;2.0;1.0;1.0;2307304;Juazeiro do Norte;23;CE;0;0;0;0;;;;;;;;;;;;;1;;;;;;;;;;;;B;C;B;B;6.0;D;A;B;C;A;A;B;A;A;A;A;A;A;B;A;A;C;A;A;B
200002736796;2020;5;M;1;1;1;1;3;1;;0;;;;;;;;2408102;Natal;24;RN;1;1;1;1;598.0;567.0;577.0;588.0;727.3;762.8;654.3;892.0;CEDBADDCACCBEAEBDDCBDCDDAAECADDEECDDCBDDAECCC;DABCBDDDAADEECEBBBEDEADEECBCCCBACDCCADABDECDD;DADDC99999CEABBBCEABBDACDAAEDADDEBBCDAAAEEACCAADBA;ABBECCCCCACCDABCCCBCABCBAECEDBBDBEEEABBACCDAC;0;CEDBDDDCACCBDAEBADCBDCDXAAECEDDDECDDCBDDAEDCC;DABCBDDDAEDBECECBBEDEBDEECBCCCBACDCCADEBDECDD;AAEDCACEEECEAACBAEBBEDACDBAADADDEBBEBAAADEACAAADBB;AEBCCXCCCACCDABCCABCABCBAECEDBBDBEEEDBBACCDAC;1.0;160.0;180.0;200.0;200.0;160.0;900.0;F;F;E;D;6.0;G;B;E;E;B;A;B;B;B;A;B;A;A;C;A;A;E;A;A;B
200003183880;2020;7;F;2;1;1;1;4;1;;0;;;;;;;;4106902;Curitiba;41;PR;0;0;0;0;;;;;;;;;;;;;0;;;;;;;;;;;;D;D;B;B;3.0;D;A;B;C;A;A;B;B;B;A;B;A;A;B;A;A;C;A;B;B
200004231794;2020;11;M;2;1;1;1;9;1;;0;;;;;;;;1506807;Santarém;15;PA;1;1;1;1;600.0;570.0;579.0;589.0;437.2;403.8;336.8;415.0;DAABDBCBEBDAECBACABADCDACDBCEBADAEDAADBEDBBCA;BCABBEDCBCDDCACEBDBAACBBDEBDBDCBDEAACCBEBDDBC;99999ADEDDBAEBBDDECBABCECBECBBADDCDBDCECBAEDEECBCA;DBADADADACBDEBDDECCDECCDDBBEABBCEBCDBCADCBBCB;1;DCDXDCCAEBADCBAAEACCBCEDDCBDDDAEDDCDECCEDBDDD;BDDBECECBACDBDEEBDEDDAECDDCCADECBCCCBBEDABCDE;AACDEEEECADBBCAAADBADEABEBAAADEBADADAEBDACAACBBECE;BAECDBBXCCCBDBACCDBEEEBCCAABCCACEACCEDBCABCDA;1.0;80.0;120.0;120.0;80.0;80.0;480.0;B;B;B;B;2.0;E;A;B;C;A;B;B;A;A;A;A;A;A;B;B;A;C;A;A;B
200004291841;2020;1;F;1;1;1;3;0;1;;1;;;;;;;;3520509;Indaiatuba;35;SP;1;1;1;1;599.0;568.0;578.0;590.0;544.0;402.5;530.1;575.4;DDACADCBDECCDCEADEABAECECDBDDCDCDBBDACBABBBDA;EEBEAABCACBAADADDBEDCAEDAEABDDDAACACCABEADCDD;BCAAB99999CEBDCBDEDADECACCEDEBDAAEBCCDDCACBAADBBBB;BEABDDECCBBAAEDEBADDBCECDEBABBDCCCBADACCBDDAA;0;CBDDDDCAAECEDDCEDBDDAEDECAEDCCDDDCBDCDXBAACCB;BDECBCCDEDDAEBDCDDCBBEDABCCBACDBDEECCADEDBECE;CDEAACAEEEBEBADADAAAAACBAEBDEADACDBBDBACECAAADEBBE;CABCAACCACDABEEEBAECXCCCEEDBACCDBCCABBCCBDDBB;1.0;160.0;140.0;120.0;140.0;140.0;700.0;E;F;D;D;2.0;J;A;D;D;B;B;B;B;B;B;B;A;B;D;B;B;B;B;B;B
200006085634;2020;11;F;1;1;1;1;13;1;;0;;;;;;;;3306305;Volta Redonda;33;RJ;0;0;0;0;;;;;;;;;;;;;1;;;;;;;;;;;;B;B;B;B;3.0;B;A;B;B;A;A;B;A;B;A;A;A;A;B;A;A;B;A;A;B
200004699884;2020;11;F;1;1;1;1;12;1;;0;;;;;;;;2918407;Juazeiro;29;BA;0;0;0;0;;;;;;;;;;;;;0;;;;;;;;;;;;F;H;D;D;3.0;D;A;C;D;B;A;B;A;A;A;B;A;A;D;A;A;D;A;C;B
200005581282;2020;2;F;1;1;1;3;0;1;;1;;;;;;;;3304557;Rio de Janeiro;33;RJ;1;1;1;1;599.0;568.0;578.0;590.0;496.3;584.7;591.1;559.0;EEDBAACCBECDACDACBAACEBDCCBDBDEDEBCDADABDDECD;BBDCACBDEDAADBDCDDBACEABDEABDCDAECDEBEDECEAEE;CDDAA99999ACBAEDDAEDAEBBDEBDCCDBADEADCAEBCAEADEBBA;BEDBABCDABDAADAEDABDDACBAEDACDBEDBADBCECADADA;0;CBDDDDCAAECEDDCEDBDDAEDECAEDCCDDDCBDCDXBAACCB;BDECBCCDEDDAEBDCDDCBBEDABCCBACDBDEECCADEDBECE;CDEAACAEEEBEBADADAAAAACBAEBDEADACDBBDBACECAAADEBBE;CABCAACCACDABEEEBAECXCCCEEDBACCDBCCABBCCBDDBB;1.0;140.0;120.0;120.0;120.0;60.0;560.0;E;G;F;C;3.0;F;A;E;E;B;A;B;C;B;B;B;A;B;E;A;B;D;B;C;B
200002177167;2020;11;M;1;1;1;1;12;1;;0;;;;;;;;4314902;Porto Alegre;43;RS;1;1;1;1;598.0;567.0;577.0;588.0;470.5;493.8;503.9;440.6;DACBDDDECBAAEBEBEDDADAECDBAACADDDDEDBCDBBEDBD;AAEDBECAADBDEEEEACAAEBCABCAADCEDBDBEAADDEEBEB;99999ACCEDAACACEBEEBDABCEADDEADBDAABBBCCEECCADADBD;EEEDCDAEAEBAAAEDCACEBCEBDADCDDCEACDAEBDCADBDB;1;CEDBDDDCACCBDAEBADCBDCDXAAECEDDDECDDCBDDAEDCC;DABCBDDDAEDBECECBBEDEBDEECBCCCBACDCCADEBDECDD;AAEDCACEEECEAACBAEBBEDACDBAADADDEBBEBAAADEACAAADBB;AEBCCXCCCACCDABCCABCABCBAECEDBBDBEEEDBBACCDAC;1.0;80.0;120.0;80.0;80.0;0.0;360.0;D;B;C;B;7.0;G;A;B;D;B;C;B;B;B;A;B;A;B;D;B;A;E;A;A;B
200001445301;2020;4;M;1;1;1;2;0;3;1.0;0;2207702.0;Parnaíba;22.0;PI;4.0;1.0;1.0;2207702;Parnaíba;22;PI;0;0;0;0;;;;;;;;;;;;;1;;;;;;;;;;;;D;G;D;D;4.0;I;D;C;D;C;B;B;B;B;A;A;A;A;C;A;A;E;A;C;B
200005125790;2020;5;M;1;1;1;1;3;1;;0;;;;;;;;2408300;Nova Cruz;24;RN;0;1;1;0;;570.0;579.0;;;497.8;454.4;;;BDDEBCDBECADADABCCADDEBCDBEBAEDDDCBAEDAACADAA;99999DBCBBABBBCCCEAAAAAACCBCADCCDBADDEDCCBEDCCBECB;;1;;BDDBECECBACDBDEEBDEDDAECDDCCADECBCCCBBEDABCDE;AACDEEEECADBBCAAADBADEABEBAAADEBADADAEBDACAACBBECE;;1.0;60.0;40.0;40.0;80.0;40.0;260.0;D;E;A;A;4.0;B;A;B;C;A;A;B;A;A;A;A;A;A;B;A;A;D;A;A;B
200006575931;2020;5;F;1;1;1;1;2;1;;0;;;;;;;;3304557;Rio de Janeiro;33;RJ;0;0;0;0;;;;;;;;;;;;;1;;;;;;;;;;;;D;G;C;E;3.0;F;A;C;C;B;A;B;B;A;A;B;A;B;D;A;B;D;A;B;B
200002533024;2020;11;F;1;1;1;1;10;1;;0;;;;;;;;3302403;Macaé;33;RJ;1;1;1;1;599.0;568.0;578.0;590.0;458.1;435.3;459.6;429.5;CBDDBBDCBDDAECEECBDABDCBADBDCBADECBDBCDBDCEAC;CDACAECEAABCEBDBACDECCBCACDBDEDBEB*CAADBCABED;99999CDCADCB*EADBACEAEBCBEEBEBCABDBCDBAEBBCBADEAED;EDCBDCDBDBCADDBBCDACEDBDBCBDDDCEACDBCADBCDADC;1;CBDDDDCAAECEDDCEDBDDAEDECAEDCCDDDCBDCDXBAACCB;BDECBCCDEDDAEBDCDDCBBEDABCCBACDBDEECCADEDBECE;CDEAACAEEEBEBADADAAAAACBAEBDEADACDBBDBACECAAADEBBE;CABCAACCACDABEEEBAECXCCCEEDBACCDBCCABBCCBDDBB;1.0;100.0;60.0;60.0;80.0;20.0;320.0;E;D;C;A;4.0;B;A;B;B;A;A;B;A;A;A;A;A;A;B;A;A;B;A;A;B
200006335237;2020;2;M;1;1;1;2;0;2;1.0;0;3552205.0;Sorocaba;35.0;SP;2.0;1.0;1.0;3557006;Votorantim;35;SP;1;1;1;1;597.0;569.0;580.0;587.0;582.7;652.5;590.5;594.2;DDCCCBDCBDCECDBCCCACBEDCBBACACEACDBACBBECDACB;DACEEDBBDECBBECDDABDCDADCABBBCDDACDEBCECACBBD;DCDAA99999EBCBBEBEBACADBDDACADDBADCDDAAEDDBCCCBCAA;CACCBAADBBCCCEDDBCDBEBBECBCABAABCBADCCBEEDABE;0;DDBACBDDDECDAEDCCCEDBDDCBDDCAAECEDDACCBAEDCDX;DECCADEBDECBBECDDCBACDBDEEDABCDDAEDBECECBCCBD;DCEAAEEEACAACBBEBEBAAADBBAEBCEDBAADADDEADEBDACCAAA;DABCCAEDBBCCCABCACCBDXCCCBEEEDBBACCDACBAEBAEC;1.0;120.0;180.0;120.0;120.0;60.0;600.0;G;F;D;D;2.0;G;A;B;C;A;A;B;B;B;B;B;A;B;C;A;B;C;A;B;B
200002015277;2020;2;M;1;1;1;3;0;1;;1;;;;;;;;4217204;São Miguel do Oeste;42;SC;0;0;0;0;;;;;;;;;;;;;0;;;;;;;;;;;;D;D;F;F;3.0;B;A;B;D;A;A;B;B;B;A;B;A;A;B;A;B;C;A;A;B
200006495867;2020;11;F;1;1;1;1;12;1;;0;;;;;;;;1302603;Manaus;13;AM;1;1;1;1;679.0;648.0;658.0;670.0;401.4;472.1;462.5;429.5;DEDABEBBBDCDBBADBDACBCAEBDBEDCEDBCDADCCEDBCCB;DADAACDCEBDDAEDDEBCDACCEDDABCEAADCAABADACAEBD;ABCEE99999CCBACEEEEEDEBEBABABAEEAEABCADCEADEBDBCDA;BEDEDADBEAAEEEAADAABCABBDCCAAEEDEBCBCADEDADBE;0;AAADECDBEADCCDACXEDCABEEACCDBCECACEABDEBECDBE;DDBDBCEECBAABCDEABCEEAEDCDCBAEDEDCACAABEAEECD;EEEABDDAEDECDCCADDCADEAEEDBDBCCBCEDABDAEAAAEBEBEBA;CDAECAAEBBBCDADEBCECDBEADAADCEAEBDBDBAECBEDBA;1.0;100.0;120.0;100.0;100.0;20.0;440.0;D;D;C;C;2.0;A;A;B;B;A;A;B;A;B;B;A;A;A;B;A;A;B;A;A;B
200003093919;2020;3;F;1;1;1;2;0;2;1.0;0;;;;;;;;5300108;Brasília;53;DF;1;1;1;1;597.0;569.0;580.0;587.0;471.4;391.0;394.6;482.2;DABBCEDECABACDCEEBACCCDBECDDEABCDAADCEBCEBACD;AACBCCEDDACBCEABBCAEEBACBDEEBCABBCDABCADECCBA;CADDE99999DAACDDCEEBAADBDDABBCEBCCADBBADEEAABBDEBC;AACCDB*ABDEABCDADBEBCDECABBEDBAABECDCBCCDEABD;0;DDBACBDDDECDAEDCCCEDBDDCBDDCAAECEDDACCBAEDCDX;DECCADEBDECBBECDDCBACDBDEEDABCDDAEDBECECBCCBD;DCEAAEEEACAACBBEBEBAAADBBAEBCEDBAADADDEADEBDACCAAA;DABCCAEDBBCCCABCACCBDXCCCBEEEDBBACCDACBAEBAEC;1.0;120.0;40.0;40.0;100.0;40.0;340.0;E;E;F;B;4.0;C;A;B;C;B;A;B;B;B;A;B;A;A;B;A;A;D;B;B;B
200004375008;2020;9;F;1;1;1;1;6;1;;0;;;;;;;;2513901;São Bento;25;PB;0;0;0;0;;;;;;;;;;;;;1;;;;;;;;;;;;A;E;B;B;3.0;B;B;B;B;A;A;B;A;A;A;B;A;A;B;A;A;C;A;B;B
200002534389;2020;2;M;1;1;1;3;0;1;;1;;;;;;;;1501402;Belém;15;PA;0;0;0;0;;;;;;;;;;;;;0;;;;;;;;;;;;E;C;F;B;3.0;B;A;B;C;A;A;B;A;B;A;B;A;A;B;A;A;B;A;B;B
200003808576;2020;2;M;1;1;1;2;0;3;1.0;0;4314902.0;Porto Alegre;43.0;RS;4.0;1.0;1.0;4314902;Porto Alegre;43;RS;0;0;0;0;;;;;;;;;;;;;0;;;;;;;;;;;;G;G;E;E;4.0;Q;B;E;E;C;A;B;B;C;B;B;B;B;D;B;B;E;B;E;B
200002923132;2020;12;F;2;1;1;1;14;1;;0;;;;;;;;2507507;João Pessoa;25;PB;1;1;1;1;598.0;567.0;577.0;588.0;402.4;489.2;544.0;394.7;EAACCEECDECDEEBDDEBEDBCACDEBCACADEEDEDCBBECAD;ADCDBDDABCDEAECDACADEAECDEAEAAEDDDACEACABECDD;99999AABDEDAAEABBEAADDABADADCADDEAAEBDEADEACDBCDBE;EDACBEAECEBCBBCAEECCDEBBECDCBCBEBEAABDCCECBCB;1;CEDBDDDCACCBDAEBADCBDCDXAAECEDDDECDDCBDDAEDCC;DABCBDDDAEDBECECBBEDEBDEECBCCCBACDCCADEBDECDD;AAEDCACEEECEAACBAEBBEDACDBAADADDEBBEBAAADEACAAADBB;AEBCCXCCCACCDABCCABCABCBAECEDBBDBEEEDBBACCDAC;1.0;120.0;100.0;120.0;120.0;120.0;580.0;E;B;B;B;2.0;D;A;C;C;A;B;B;B;B;A;A;A;A;B;A;A;C;A;A;B
200002413555;2020;11;M;1;1;1;1;13;1;;0;;;;;;;;1502400;Castanhal;15;PA;0;0;0;0;;;;;;;;;;;;;0;;;;;;;;;;;;H;F;F;B;5.0;C;A;C;D;A;A;B;A;B;A;A;A;A;B;A;A;B;A;A;B
200006617858;2020;2;F;1;1;1;2;0;2;1.0;0;;;;;;;;5300108;Brasília;53;DF;1;1;1;1;597.0;569.0;580.0;587.0;439.5;417.2;500.3;562.1;EDBDBAEBCEBACEBCCBAEBCCBDECEABBEADBEBDEABACDE;DEEBEADAEACDAEBDDAEDBEABCDEBCAEDCEACAEBCAEBDA;CEBDA99999CADBBEDEBCAADBABEAECCCDBDEABABEDADCCECDA;AAECDAECBECEBAEBECEBDADACEDAABCBCDBCAEBDCEBCE;0;DDBACBDDDECDAEDCCCEDBDDCBDDCAAECEDDACCBAEDCDX;DECCADEBDECBBECDDCBACDBDEEDABCDDAEDBECECBCCBD;DCEAAEEEACAACBBEBEBAAADBBAEBCEDBAADADDEADEBDACCAAA;DABCCAEDBBCCCABCACCBDXCCCBEEEDBBACCDACBAEBAEC;1.0;120.0;120.0;120.0;120.0;40.0;520.0;E;G;C;D;4.0;B;A;C;C;B;B;B;A;B;A;B;A;A;C;B;A;E;A;B;B
200006239207;2020;7;F;1;1;1;1;4;1;;0;;;;;;;;3516200;Franca;35;SP;1;1;1;1;598.0;567.0;577.0;588.0;488.8;448.4;548.4;549.8;BADADEDAECDBBCDBECCAACDEEDCCEADCDDADDDBCBEEAA;ABCEBDBBCDCAEECBABADDCCCECDEEBEACDCEDACEBCBEB;AADCA99999CACECEDEAECBAEEAADAEDDEADEBAAADACCAAADBC;EDEABEACCDADBABDEBCCDEBBBCEEBDBD.CEEBECAEECCA;0;CEDBDDDCACCBDAEBADCBDCDXAAECEDDDECDDCBDDAEDCC;DABCBDDDAEDBECECBBEDEBDEECBCCCBACDCCADEBDECDD;AAEDCACEEECEAACBAEBBEDACDBAADADDEBBEBAAADEACAAADBB;AEBCCXCCCACCDABCCABCABCBAECEDBBDBEEEDBBACCDAC;1.0;160.0;200.0;140.0;180.0;120.0;800.0;D;D;C;B;5.0;C;A;B;C;B;A;B;B;B;A;A;A;A;B;A;B;D;A;B;B
200005189145;2020;4;M;1;1;1;1;1;1;;0;;;;;;;;3170206;Uberlândia;31;MG;1;1;1;1;597.0;569.0;580.0;587.0;634.2;741.1;652.9;777.2;DDBECBDDBBCEBECDECEDBDDCBBACCAECCDBAEBBECDCCC;DECBADEEDECBBECDDCBACDBDEEDCBCDDAADBACECACCBD;DCEAA99999DADEBAAEDAAADACAEBCEDBAADCDEECDEBDACCDAB;CACCCBEDBACCCDBAACCBDBBBCBEBEBBBACCDCDEABBAEC;0;DDBACBDDDECDAEDCCCEDBDDCBDDCAAECEDDACCBAEDCDX;DECCADEBDECBBECDDCBACDBDEEDABCDDAEDBECECBCCBD;DCEAAEEEACAACBBEBEBAAADBBAEBCEDBAADADDEADEBDACCAAA;DABCCAEDBBCCCABCACCBDXCCCBEEEDBBACCDACBAEBAEC;1.0;160.0;200.0;180.0;180.0;160.0;880.0;G;F;E;E;3.0;J;B;D;D;C;A;C;C;B;B;B;B;B;C;B;B;D;B;B;B
200005437491;2020;1;F;1;1;1;3;0;1;;1;;;;;;;;3503208;Araraquara;35;SP;1;1;1;1;599.0;568.0;578.0;590.0;481.3;457.9;509.5;460.9;ACDBAACCEDCAADCAECCABAADEBBCACADDCADAAADDBEBD;EBBEBDCAEACEDBDDEDBBBBBBAADBABBADDBECCDCDDACE;99999BCBCBDBBCAEDADAABEAAAEDCEDCADBACDBACAEADDEBBA;BBADEBBACEDACEDCCADBEAABCEBCAEBEDCACCDEDAABEC;1;CBDDDDCAAECEDDCEDBDDAEDECAEDCCDDDCBDCDXBAACCB;BDECBCCDEDDAEBDCDDCBBEDABCCBACDBDEECCADEDBECE;CDEAACAEEEBEBADADAAAAACBAEBDEADACDBBDBACECAAADEBBE;CABCAACCACDABEEEBAECXCCCEEDBACCDBCCABBCCBDDBB;1.0;120.0;40.0;40.0;120.0;40.0;360.0;D;F;D;D;5.0;C;A;D;D;B;A;C;A;B;A;B;A;A;C;B;A;D;A;B;B
